contig,contig_length,contig_start,contig_stop,ref_chr,ref_length,ref_start,ref_stop,strand,matches,aln_block_len,percent_identity,mapq,chr_label
contig_11,4202633,23096,23314,NC_006068.1,3066374,1328176,1328394,+,173,219,78.99543378995433,0,ChrB
contig_11,4202633,3162,3443,NC_006067.1,2303261,1867887,1868191,+,179,305,58.68852459016394,0,ChrA
contig_11,4202633,3162,3443,NC_006067.1,2303261,909034,909338,+,179,305,58.68852459016394,0,ChrA
contig_11,4202633,3162,3443,NC_006071.1,4224103,2385720,2386024,+,179,305,58.68852459016394,0,ChrE
contig_11,4202633,23096,23314,NC_006067.1,2303261,547619,547837,-,173,219,78.99543378995433,0,ChrA
contig_11,4202633,30477,30751,NC_006072.1,4003362,3937073,3937347,+,165,275,60.0,0,ChrF
contig_11,4202633,30477,30698,NC_006071.1,4224103,1777595,1777822,-,164,228,71.9298245614035,0,ChrE
contig_11,4202633,3162,3443,NC_006070.1,3633272,434959,435263,+,167,305,54.75409836065573,0,ChrD
contig_11,4202633,3174,3443,NC_006071.1,4224103,2387823,2388115,+,167,293,56.996587030716725,0,ChrE
contig_11,4202633,2898,3139,NC_006067.1,2303261,1797051,1797292,+,157,242,64.87603305785123,0,ChrA
contig_11,4202633,3162,3432,NC_006069.1,3272609,1473658,1473951,-,162,294,55.10204081632652,0,ChrC
contig_11,4202633,30477,30765,NC_006071.1,4224103,3033498,3033786,-,155,289,53.63321799307958,0,ChrE
contig_11,4202633,3162,3443,NC_006071.1,4224103,42946,43250,+,161,305,52.78688524590164,0,ChrE
contig_11,4202633,30477,30723,NC_006067.1,2303261,1317939,1318185,+,154,247,62.34817813765182,0,ChrA
contig_11,4202633,3162,3443,NC_006071.1,4224103,3585281,3585585,+,159,305,52.131147540983605,0,ChrE
contig_11,4202633,23096,23314,NC_006072.1,4003362,3666042,3666259,+,147,219,67.12328767123287,0,ChrF
contig_11,4202633,23096,23279,NC_006070.1,3633272,1990871,1991054,+,144,184,78.26086956521739,0,ChrD
contig_11,4202633,23096,23314,NC_006067.1,2303261,1249755,1249973,-,144,219,65.75342465753424,0,ChrA
contig_11,4202633,23096,23314,NC_006067.1,2303261,409949,410167,-,138,219,63.013698630136986,0,ChrA
contig_11,4202633,17586,18533,NC_006072.1,4003362,3258805,3259755,-,133,951,13.985278654048368,0,ChrF
contig_11,4202633,15569,15740,NC_006069.1,3272609,2932813,2932987,-,70,175,40.0,38,ChrC
contig_11,4202633,30932,30984,NC_006071.1,4224103,1348261,1348313,-,53,53,100.0,0,ChrE
contig_11,4202633,30932,30984,NC_006071.1,4224103,1348019,1348071,-,53,53,100.0,0,ChrE
contig_11,4202633,30932,30984,NC_006071.1,4224103,192181,192233,+,53,53,100.0,0,ChrE
contig_11,4202633,30932,30984,NC_006071.1,4224103,2385623,2385675,-,53,53,100.0,0,ChrE
contig_11,4202633,30932,30984,NC_006070.1,3633272,2566850,2566902,-,53,53,100.0,0,ChrD
contig_11,4202633,30932,30984,NC_006070.1,3633272,2048318,2048370,-,53,53,100.0,0,ChrD
contig_11,4202633,30932,30984,NC_006070.1,3633272,2819220,2819287,-,50,68,73.52941176470588,0,ChrD
contig_11,4202633,30932,30984,NC_006067.1,2303261,452832,452908,-,50,77,64.93506493506493,0,ChrA
contig_11,4202633,15569,15740,NC_006071.1,4224103,277312,277486,+,44,175,25.142857142857146,0,ChrE
contig_11,4202633,15569,15740,NC_006067.1,2303261,158103,158277,+,44,175,25.142857142857146,0,ChrA
contig_11,4202633,30932,30973,NC_006072.1,4003362,1816378,1816419,-,42,42,100.0,0,ChrF
contig_11,4202633,30932,30973,NC_006068.1,3066374,2154416,2154457,-,42,42,100.0,0,ChrB
contig_19,3047334,7375,3046058,NC_006068.1,3066374,101,3066344,+,2958116,3068134,96.4141722623588,60,ChrB
contig_19,3047334,76974,136473,NC_006068.1,3066374,71071,130611,-,55028,59728,92.13099383873559,0,ChrB
contig_19,3047334,28,2404,NC_006069.1,3272609,5931,8308,+,2002,2386,83.90611902766136,15,ChrC
contig_19,3047334,28,2350,NC_006068.1,3066374,3058036,3060330,-,1913,2347,81.50830847890924,0,ChrB
contig_19,3047334,28,2350,NC_006070.1,3633272,629,2995,+,1789,2376,75.29461279461279,0,ChrD
contig_19,3047334,28,2404,NC_006069.1,3272609,3264352,3266769,-,1768,2429,72.78715520790449,0,ChrC
contig_19,3047334,28,2404,NC_006072.1,4003362,5816,8245,+,1672,2431,68.77828054298642,0,ChrF
contig_19,3047334,2686,5162,NC_006071.1,4224103,2298511,2300689,-,308,2538,12.135539795114262,31,ChrE
contig_19,3047334,3044,5162,NC_006071.1,4224103,1378144,1379961,+,274,2178,12.580348943985308,0,ChrE
contig_19,3047334,251,2350,NC_006070.1,3633272,1211273,1213406,-,196,2160,9.074074074074074,0,ChrD
contig_19,3047334,3046727,3046833,NC_006072.1,4003362,4000731,4000816,+,48,107,44.85981308411215,4,ChrF
contig_22,2277942,23405,2275770,NC_006067.1,2303261,163,2302411,+,2112776,2340395,90.27433403335762,60,ChrA
contig_22,2277942,9941,18422,NC_006069.1,3272609,18,8806,+,7752,8804,88.05088596092685,54,ChrC
contig_22,2277942,9831,18565,NC_006068.1,3066374,3057673,3066344,-,6557,8792,74.57916287534123,0,ChrB
contig_22,2277942,8052,17622,NC_006072.1,4003362,3992304,4002358,-,6510,10273,63.36999902657452,0,ChrF
contig_22,2277942,9958,19628,NC_006069.1,3272609,3262961,3272545,-,6397,9760,65.54303278688525,0,ChrC
contig_22,2277942,2276111,2277941,NC_006071.1,4224103,4188565,4190409,+,1097,1845,59.4579945799458,60,ChrE
contig_22,2277942,45,1088,NC_006072.1,4003362,4000789,4001706,-,543,1135,47.841409691629956,60,ChrF
contig_22,2277942,2527,2868,NC_006072.1,4003362,2117968,2118310,-,302,343,88.0466472303207,60,ChrF
contig_22,2277942,982,1458,NC_006072.1,4003362,4000360,4000816,-,311,480,64.79166666666667,60,ChrF
contig_22,2277942,4000,4307,NC_006072.1,4003362,3289476,3289782,+,286,308,92.85714285714286,60,ChrF
contig_22,2277942,7882,8452,NC_006072.1,4003362,4001499,4002010,-,159,638,24.921630094043888,60,ChrF
contig_22,2277942,1572,1676,NC_006072.1,4003362,3999990,4000094,-,105,105,100.0,60,ChrF
contig_22,2277942,2430,2527,NC_006072.1,4003362,3665578,3665675,-,92,98,93.87755102040816,60,ChrF
contig_22,2277942,1791,1880,NC_006072.1,4003362,5,94,+,90,90,100.0,60,ChrF
contig_22,2277942,1757,1861,NC_006071.1,4224103,4223993,4224095,-,74,105,70.47619047619048,56,ChrE
contig_22,2277942,8969,9162,NC_006072.1,4003362,4000731,4000896,-,73,194,37.628865979381445,43,ChrF
contig_22,2277942,1494,1541,NC_006072.1,4003362,4000141,4000188,-,48,48,100.0,7,ChrF
contig_24,23737,4,23340,NC_006071.1,4224103,4190315,4213648,+,23125,23338,99.08732539206444,60,ChrE
contig_26,3649852,40770,3648617,NC_006070.1,3633272,258,3633152,-,3512327,3660631,95.94867660794,60,ChrD
contig_26,3649852,800,9402,NC_006068.1,3066374,3057833,3066344,-,5878,8916,65.92642440556304,18,ChrB
contig_26,3649852,933,9199,NC_006069.1,3272609,52,8254,+,5569,8573,64.95975737781407,0,ChrC
contig_26,3649852,834,9402,NC_006072.1,4003362,5,8393,+,5514,8718,63.248451479697174,0,ChrF
contig_26,3649852,1029,9402,NC_006069.1,3272609,3264203,3272323,-,5470,8471,64.57324991146264,0,ChrC
contig_26,3649852,20,8633,NC_006072.1,4003362,3992304,4000724,-,5503,8867,62.061576632457424,0,ChrF
contig_26,3649852,800,8928,NC_006071.1,4224103,4216205,4224095,-,5383,8263,65.14583081205373,0,ChrE
contig_26,3649852,6530,12466,NC_006070.1,3633272,258,5352,+,3946,6016,65.59175531914893,60,ChrD
contig_26,3649852,13287,15242,NC_006071.1,4224103,4188442,4190411,-,1160,1970,58.88324873096447,60,ChrE
contig_28,47892,21725,47888,NC_002659.1,47916,21720,47904,-,25647,26186,97.94164820896663,60,mtDNA
contig_28,47892,1,21698,NC_002659.1,47916,15,21715,-,21396,21706,98.57182345895144,60,mtDNA
contig_3,454,30,450,NC_006072.1,4003362,3999787,4000178,+,181,421,42.99287410926366,60,ChrF
contig_6,1406,7,1394,NC_006072.1,4003362,4000170,4001800,+,735,1633,45.00918554807104,60,ChrF
contig_7,3329114,12745,3313572,NC_006069.1,3272609,18,3272545,+,3183216,3320831,95.8560071259272,60,ChrC
contig_7,3329114,1232,4370,NC_006072.1,4003362,3999990,4003128,-,2245,3141,71.47405284941102,60,ChrF
contig_7,3329114,3322705,3325843,NC_006072.1,4003362,3999990,4003128,+,2245,3141,71.47405284941102,60,ChrF
contig_7,3329114,6694,7000,NC_006072.1,4003362,3289476,3289782,+,307,307,100.0,60,ChrF
contig_7,3329114,3320075,3320381,NC_006072.1,4003362,3289476,3289782,-,307,307,100.0,60,ChrF
contig_7,3329114,3321513,3321854,NC_006072.1,4003362,2117968,2118310,+,302,343,88.0466472303207,60,ChrF
contig_7,3329114,5221,5562,NC_006072.1,4003362,2117968,2118310,-,302,343,88.0466472303207,60,ChrF
contig_7,3329114,10576,11146,NC_006072.1,4003362,4001499,4002010,-,159,638,24.921630094043888,60,ChrF
contig_7,3329114,3329000,3329101,NC_006072.1,4003362,3289681,3289782,-,102,102,100.0,60,ChrF
contig_7,3329114,3321854,3321951,NC_006072.1,4003362,3665578,3665675,+,92,98,93.87755102040816,60,ChrF
contig_7,3329114,5124,5221,NC_006072.1,4003362,3665578,3665675,-,92,98,93.87755102040816,60,ChrF
contig_7,3329114,4485,4574,NC_006072.1,4003362,5,94,+,90,90,100.0,60,ChrF
contig_7,3329114,3322501,3322590,NC_006072.1,4003362,5,94,-,90,90,100.0,60,ChrF
contig_7,3329114,3322520,3322624,NC_006071.1,4224103,4223993,4224095,+,74,105,70.47619047619048,56,ChrE
contig_7,3329114,11709,11815,NC_006072.1,4003362,4000731,4000816,-,48,107,44.85981308411215,4,ChrF
contig_8,4017495,4596,4005162,NC_006072.1,4003362,5,4003128,+,3948073,4010721,98.43798658645167,60,ChrF
contig_8,4017495,4011488,4012648,NC_006072.1,4003362,4000681,4002358,+,650,1681,38.66745984533016,60,ChrF
contig_8,4017495,4009758,4010099,NC_006072.1,4003362,2117968,2118310,+,302,343,88.0466472303207,60,ChrF
contig_8,4017495,4008319,4008626,NC_006072.1,4003362,3289476,3289782,-,286,308,92.85714285714286,60,ChrF
contig_8,4017495,4016393,4016700,NC_006072.1,4003362,3289476,3289782,-,286,308,92.85714285714286,60,ChrF
contig_8,4017495,4011168,4011392,NC_006072.1,4003362,4000360,4000585,+,153,226,67.69911504424779,60,ChrF
contig_8,4017495,4010765,4010869,NC_006068.1,3066374,3066241,3066344,+,92,105,87.61904761904762,3,ChrB
contig_8,4017495,4010099,4010196,NC_006072.1,4003362,3665578,3665675,+,92,98,93.87755102040816,60,ChrF
contig_8,4017495,4010746,4010835,NC_006072.1,4003362,5,94,-,90,90,100.0,0,ChrF
contig_8,4017495,4011085,4011132,NC_006072.1,4003362,4000141,4000188,+,48,48,100.0,7,ChrF
